id,name,class,is_company,street,owner,city,zip,phone,fax,website,email,active,hospital,supplier,customer,child_ids/name,child_ids/active,child_ids/type,child_ids/function
res_partner_2226,RSUD Mamuju,c,TRUE,Jl. Kurungan Bassi Mamuju,pemda,Mamuju,91511,(0426) 21107,(0426) 21107,0, rsudmamuju01@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,dr. ACONG,TRUE,Contact,Direktur
res_partner_967,RS DOKTER ADAM TALIB,other,TRUE,JL. TEUKU UMAR NO. 25 CIKARANG BARAT,swasta,Bekasi,17530,021 88332305,021 88332308, http://www.rsdat.co.id, rsdat@rsdat.co.id,TRUE,FALSE,FALSE,TRUE,"Dr. ADAM TALIB HAMDANI, MARS",TRUE,Contact,Direktur
res_partner_1352,RSU PKU MUHAMMADIYAH NANGGULAN,other,TRUE,"Ngemplak, Kembang, Nanggulan",organisasi,Kulon Progo,55671,0274 2820136,,  , rs.pku.nanggulan@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Ade Lesmana,TRUE,Contact,Direktur
res_partner_291,RSU Muhammadiyah Sumatera Utara,c,TRUE,"Jl. Mandala By Pass No.27,Medan",organisasi,Medan,61,7348882,7348822,  ,  ,TRUE,FALSE,FALSE,TRUE,"Dr. Ade Taufiq,SpOG",TRUE,Contact,Direktur
res_partner_1045,RSB Panti Abdi Dharma,other,TRUE,"Jl. Pulasaren No.7,Cirebon",organisasi,Kota Cirebon,45114,0231 203873,0231 208694,  , rsb_pantiabdidharma@yahoo.com,TRUE,FALSE,FALSE,TRUE,Dr. Adeline Tjahjanto,TRUE,Contact,Direktur
res_partner_1415,RSIA Bethesda Lempuyang,d,TRUE,Jl. Hayam Wuruk 6 Yogyakarta,organisasi,Kota Yogyakarta,55211,(0274) 588002,(0274) 547253,  , rsu_lempuyangwangi@yahoo.com,TRUE,FALSE,FALSE,TRUE,"Dr. Adelyna Meliala,Sp.S.",TRUE,Contact,Direktur
res_partner_705,RS Pusdikkes,c,TRUE,"Jl. Raya Bogor, Jakarta Timur",angkatan,Jakarta Timur,13510,021 8092358,021 80884704, www.pusdikkes.mil.id, rs.dik.pusdikkes@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Adhy Sugih Arto, Sp.An",TRUE,Contact,Direktur
res_partner_125,RSU TEUNGKU PEUKAN,c,TRUE,"Blang Pidie,Aceh Barat Daya",pemda,Aceh Barat Daya,23764,0659 92522,0659 92622,  , rsud_teungkupeukan@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,dr. Adi Arulan Munda,TRUE,Contact,Direktur
res_partner_1746,RS Islam Sari Asih Ar rahmah,c,TRUE,Jl. K.S Tubun No.44 Koang Jaya Kec. Karawaci,organisasi,Kota Tangerang,15112,021 55736677,021 5580200, www.sariasih.com, rsisa.arrahmah@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Adi Nugroho, SpAn",TRUE,Contact,Direktur
res_partner_627,RSU Bakti Timah,c,TRUE,"Jl. Bukit Baru No.1,Pangkal Pinang",organisasi,Kota Pangkal Pinang,33123,0717 421091,0717 424212, www.rsbt.co.id, adm_rsbt@yahoo.com,TRUE,FALSE,FALSE,TRUE,"Dr. Adi Sucipto, Sp.B",TRUE,Contact,Direktur
res_partner_1212,RSU PERMATA BLORA,d,TRUE,"Jl. Reksodiputro No.57,Blora",organisasi,Blora,58214,0296 531624,0296 532261,  , rs.permata@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,dr. ADI WINARNO,TRUE,Contact,Direktur
res_partner_1667,RS Jiwa Menur,a,TRUE,Jl. Menur 120 Surabaya,pemda,Kota Surabaya,60282,031 5021635,031 5021636 37, rsjmenur.jatimprov.go.id, rsjmenur@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Adi Wirachjanto, M.Kes",TRUE,Contact,Direktur
res_partner_1067,RSIA Hermina Bekasi,b,TRUE,Jl. Kemakmuran No.39 Margataya Bekasi,organisasi,Kota Bekasi,17141,021 8842121,021 88952275, www.herminahospitalgroup.com, Bekasi@herminahospitalgroup.com,TRUE,FALSE,FALSE,TRUE,"Dr. Adia Susanti, MM",TRUE,Contact,Direktur
res_partner_672,RS MMC,b,TRUE,"Jl. H R. Rasuna Said No.21,Jaksel",swasta,Jakarta Selatan,16911,021 5203435,021 5203417, www.rsmmc.co.id,  ,TRUE,FALSE,FALSE,TRUE,"dr. Adib A. Yahya, MARS",TRUE,Contact,Direktur
res_partner_1953,RSUD Dr Doris Sylvanus,b,TRUE,Jl. Tambun Bungai No.4 Palangkaraya,pemda,Kota Palangka Raya,73111,(0536)3221717,(0536)3229194,  , rsud.dorissylvanus@gmail.com/na_neik@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"dr. ADM Tangkudung, M.Kes",TRUE,Contact,Direktur
res_partner_1543,RS Sumber Waras,d,TRUE,Jl. Langsep No. 3 Kertosono.,organisasi,Nganjuk,358,556006,556006,  , rs_sumberwaras@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,Dr. Adniyah S.N,TRUE,Contact,Direktur
res_partner_1051,RSB Muhammadiyah Kodya Cirebon,c,TRUE,Jl. Dr. W.Sudirohusodo No.79 Cirebon,organisasi,Kota Cirebon,45122,202463/247406,202476,  , rsbm_cirebon@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. Adriana Hendraningrat,TRUE,Contact,Direktur
res_partner_2578,RSU Kondosapata Kab. Mamasa,other,TRUE,Jl. Poros Mamasa Desa Balla Kecamatan Balla,pemda,Mamasa,91362, ,,  , rsukondosapata_mms@ymail.com,TRUE,FALSE,FALSE,TRUE,"dr. Adriana Randabunga, MARS",TRUE,Contact,Direktur
res_partner_443,ROYAL PRIMA JAMBI,c,TRUE,Jl. Raden Wijaya Rt.35 kel. Thehok Kec. Jambi Selatan,swasta,Kota Jambi,36138,(0741)41010,0741 43295, 0, royal.prima@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Adrianto Gazali, M.Kes",TRUE,Contact,Direktur
res_partner_2231,RS Hati Kudus Langgur,d,TRUE,Jl.Jenderal Sudirman Langgur,organisasi,Maluku Tenggara,97611,0916 21638,0916 21638,  , rs_hk.langgur@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. Adrianus Leftungun,TRUE,Contact,Direktur
res_partner_321,RSU Prof Dr M.A Hanafiah,c,TRUE,Jl. Bundo Kanduang no 1 Batusangkar,pemda,Tanah Datar,27281,0752 71008,0752 71008, www.rsud.tanahdatar.go.id, rsud.hanafiah@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. Afrizal Hasan,TRUE,Contact,Direktur
res_partner_1505,RSUD Bangil,c,TRUE,Jl. Raya Raci   Bangil,pemda,Pasuruan,67153,0343 744900,0343 747789, www.rsudbangil.com, bangilrsud@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"dr. Agung Basuki, M.Kes.",TRUE,Contact,Direktur
res_partner_1133,RSUD Hj. ANNA LASMANAH,c,TRUE,Jl. Jendral Sudirman No.42 Banjarnegara,pemda,Banjarnegara,53415,0286 591464,0286 592462, rsud.banjarnegarakab.go.id, rsud@banjarnegarakab.go.id,TRUE,FALSE,FALSE,TRUE,"dr. AGUNG BUDIANTO, M.Kes",TRUE,Contact,Direktur
res_partner_927,RSUD Bayu Asih,b,TRUE,Jl. Veteran No. 39 Purwakarta,pemda,Purwakarta,41115,0264 200100,0264 202215, rsudbayuasih.org, sirsbayuasih@yahoo.com,TRUE,FALSE,FALSE,TRUE,"dr. Agung Darwis Suriaatmadja,M.Kes",TRUE,Contact,Direktur
res_partner_329,RS Islam Ibnu Sina,d,TRUE,Jl M Natsir pasaman baru,organisasi,Pasaman Barat,26366,0753 7464015,0753 7464221,  , yarsi_simp4@yahoo.com,TRUE,FALSE,FALSE,TRUE,"dr. Agung Mulia, MARS",TRUE,Contact,Direktur
res_partner_2287,RSUD Paniai,d,TRUE,"Jl. Raya Madi KM.7,Paniai Timur",pemda,Paniai,98700,81377798828,, rsudpaniai.co.id, info@rsudpaniai.co.id,TRUE,FALSE,FALSE,TRUE,dr. Agus,TRUE,Contact,Direktur
res_partner_2079,RSUD Morowali,c,TRUE,Jl. Trans Sulawesi Fonuasingko Bungku,pemda,Morowali,94673,4092220085,4092220085,  , morowali.rsud@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Agus AS Partang Sp.B,TRUE,Contact,Direktur
res_partner_1792,RSUD Kab. Badung Mangusada,b,TRUE,"Jl. Raya Kapal Mengwi, Badung",pemda,Badung,80351,0361 9006812 13,0361 4427218, http://rsudkapal.badungkab.go.id, rsudbadung@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Agus Bintang Suryadhi, M.Kes.",TRUE,Contact,Direktur
res_partner_2439,RSIA Siti Khadijah,other,TRUE,Jl. Brigjen Katamso 18A,organisasi,Jepara,59415,"0291 591276, 08",,  ,0,TRUE,FALSE,FALSE,TRUE,"Dr. Agus Salim Riyadi, MM",TRUE,Contact,Direktur
res_partner_1303,RSU Salatiga,b,TRUE,"Jl. Osamaliki No.19,Salatiga",pemda,Kota Salatiga,50721,0298 324074,0298 321925, www.rsudkotasalatiga.com, rsud.salatiga@gmail.com,TRUE,FALSE,FALSE,TRUE,"Dr. Agus Sunaryo, Sp. PD.",TRUE,Contact,Direktur
res_partner_1493,RSUD Dr. H.Koesnadi,b,TRUE,Jl. Piere Tendean Bondowoso,pemda,Bondowoso,68214,0332 421263,0332 422311, www.rsukoesnadi.bondowoso.go.id, rsu.koesnadi@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Agus Suwardjito, M.Kes",TRUE,Contact,Direktur
res_partner_786,Siloam Hospitals Kebon Jeruk,b,TRUE,Jl. Perjuangan Raya Kav.8 Jakarta Barat,swasta,Jakarta Barat,11530,021 25677888,021 5300876, www.siloamhospitals.com, info@siloamhospitals.com,TRUE,FALSE,FALSE,TRUE,"dr. Agus Tanjung, MHA",TRUE,Contact,Direktur
res_partner_1855,RUMAH SAKIT IBU DAN ANAK PERMATA HATI,c,TRUE,JL. MAJAPAHIT NO. 10C MATARAM,swasta,Kota Mataram,83115,0370 631999,370632999, www.rsiapermatahati.co.id, rsiapermatahati01@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. AGUS THORIQ, SpOG",TRUE,Contact,Direktur
res_partner_948,RS Bhakti Husada,c,TRUE,Jl. R. E. Martadinata (By Pass) Cikarang   Bekasi,organisasi,Bekasi,17530,021 890 0530 31,021 890 0570,  , setyoso@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Agus Wiryana,TRUE,Contact,Direktur
res_partner_2319,RS UBUDIYAH BANDA ACEH,other,TRUE,Jln. T. Nyak Arief No.17 24 Jeulingke,swasta,Kota Banda Aceh,23114,0651 7555750,0651 7555750,  , ubudiyah_hospital@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. Agustina,TRUE,Contact,Direktur
res_partner_839,RS Family Medical Center,c,TRUE,"Jl. Raya Bogor Km.51 Ciluar, Bogor",swasta,Bogor,16710,2518652391,2518661605, www.rsfmed.co.id, medical@rsfmed.co.id,TRUE,FALSE,FALSE,TRUE,"dr. Agustina Harsamin, MARS",TRUE,Contact,Direktur
res_partner_798,RUMAH SAKIT BERSALIN ST. YUSUF,c,TRUE,Jl. Ganggeng raya No. 9,organisasi,Jakarta Utara,14320,021 43931880,021 4361330, rsbstyusuf.blogspot.com, rsbst.yusuf@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Agustina Harsamin,MARS",TRUE,Contact,Direktur
res_partner_2006,RSUD Kab. Malinau,c,TRUE,Jl. Respen Tubu Kec. Malinau Utara Kab. Malinau,pemda,Malinau,77554,2022220,2022215,  , rsud_malinau@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"dr. Agustine Asie, Sp.B",TRUE,Contact,Direktur
res_partner_1850,RSK Saint Antonius Ampenan,d,TRUE,Jl. Koperasi 61 Ampenan Utara,organisasi,Kota Mataram,83111,0370 636767,0370 6172531, rskantonius lombok.org, antoniusamp@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. Agustinus Sutanto,TRUE,Contact,Direktur
res_partner_1439,RSUD Ngudi Waluyo Wlingi,b,TRUE,Jl. Dr. Sucipto No.5 Wlingi,pemda,Blitar,66184,0342 691006,0342 691040, www.rsudngudiwaluyo.blitarkab.go.id, rsud_wlingiblitar@yahoo.com,TRUE,FALSE,FALSE,TRUE,"dr. Ahas Loekqijana A, MARS",TRUE,Contact,Direktur
res_partner_1250,RS PKU Muhammadiyah,c,TRUE,"Jl. Raya Kedu Km.2,Temanggung",organisasi,Temanggung,56253,293596704,293598700, pkutemanggung.org, tmg.rspku@gmail.com,TRUE,FALSE,FALSE,TRUE,"Dr. Ahmad Aryono, Sp. B, FINACS",TRUE,Contact,Direktur
res_partner_175,RS PT Inalum,other,TRUE,"Tanjung Gading, Kab.Asahan",swasta,Asahan,622,31211,31285,  ,  ,TRUE,FALSE,FALSE,TRUE,Dr. Ahmad Atardin,TRUE,Contact,Direktur
res_partner_497,RS Kusta Dr. Rivai Abdullah,a,TRUE,Jl. Sungai Kundur Kel Mariana Kec. Banyuasin I,Kemkes,Banyuasin,30763,0711 7537201,0711 7537204, http://www.rskusta palembang.com, rsdr_rivaiabdullah@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"Dr. Ahmad Budi Arto, MM",TRUE,Contact,Direktur
res_partner_386,RSUD Selasih Riau,c,TRUE,Jl.Rumah Sakit No.01 Pkl Kerinci,pemda,Pelalawan,28300,(0761)493984,(0761)493986, www.rsudselasih.com, admin@rsudselasih.com,TRUE,FALSE,FALSE,TRUE,dr. AHMAD KRINEIN,TRUE,Contact,Direktur
res_partner_653,RS AL Dr Midiyato S,b,TRUE,"Jl. Ciptadi No.1,Tanjung Pinang",angkatan,Kota Tanjung Pinang,290111,0771 21428,0771 25805,  , rumkitaldr.midiyato@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,Dr. Ahmad Samsulhadi,TRUE,Contact,Direktur
res_partner_1246,RSU Bina Kasih,d,TRUE,Jl. Naryo Atmajan 27 Ambarawa,organisasi,Semarang,50614,(0298) 591280,(0298) 591211,  , rsubinakasih@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"Dr. Ahmad Sulaiman Lubis, Sp.U",TRUE,Contact,Direktur
res_partner_1631,RSIA GALERI CANDRA,c,TRUE,JL. ANDONG NO. 3,swasta,Kota Malang,65141,0341 478571,0341 414470,0, galeri.candra@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. Aida Musyarrofah,TRUE,Contact,Direktur
res_partner_174,RS Ibu Kartini,other,TRUE,Jl. Sekh Silau Rengas Kisaran,swasta,Asahan,623,41663,41591,0, rs.ibukartini.bpjs@gmail.com,TRUE,FALSE,FALSE,TRUE,Dr. Aizil Rivai Sp.PD,TRUE,Contact,Direktur
res_partner_1329,RS Banyumanik,d,TRUE,"Jl. Bina Remaja Srondol No.61,Semarang",organisasi,Kota Semarang,50363,024 7471519,024 7462181,  ,  rsbanyumanik@gmail.com,TRUE,FALSE,FALSE,TRUE,Dr. Akbar Kurniawan,TRUE,Contact,Direktur
res_partner_112,RSU Cut Nyak Dhien,b,TRUE,Jl. Gajah Mada Meulaboh,pemda,Aceh Barat,23617,0655 7551273,0655 7551274,  , rsucnd_abar@yahoo.com dan rsucnd.keu@gmail.com,TRUE,FALSE,FALSE,TRUE,"Dr. Akbar Siregar, Sp.Pd",TRUE,Contact,Direktur
res_partner_1677,RS Al irsyad,c,TRUE,Jl. KH.Mansyur 210   214 Surabaya,organisasi,Kota Surabaya,60162,031 3531223,031 3541517, http://www.rs alirsyadsurabaya.co.id, rsai@rs alirsyadsurabaya.co.id,TRUE,FALSE,FALSE,TRUE,"Dr. Akhmad Bakarman, MARS",TRUE,Contact,Direktur
res_partner_1156,RS PKU Muhammadiyah Wonosobo,c,TRUE,"Jl. Wonosobo   Kertek Km. 04 Sudungdewo, Kertek, Wonosobo",swasta,Wonosobo,56371,(0286) 329185,(0286) 3320212,  , pkuwsb@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"dr. Akhmad Muzairi, MARS",TRUE,Contact,Direktur
res_partner_2275,RSUD KABUPATEN TELUK WONDAMA,d,TRUE,Jl. Raya Manggurai Wasior,pemda,Teluk Wondama,98362, , ,  , haloorsudtw@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. ALBERTH S. KAPITARAU. Sp.B,TRUE,Contact,Direktur
res_partner_1224,RSU FASTABIQ SEHAT PKU MUHAMMADIYAH PATI,d,TRUE,"Jl. Raya Pati Tayu Km. 03 Tambaharjo, Pati",organisasi,Pati,59151,(0295) 4199008,(0295) 4101177, www.fastabiqsehat.com, rsfastabiqsehat@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Aldila S Al Arfah, MMR",TRUE,Contact,Direktur
res_partner_1280,RSUD BUMIAYU,d,TRUE,Jl. KH. Ahmad Dahlan KM.01 Bumiayu,pemda,Brebes,52273,(0289) 432347,(0289) 430014,  , rsud.bumiayu@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. Ali Budiarto,TRUE,Contact,Direktur
res_partner_570,RSIA Puti Bungsu,c,TRUE,Jalan S. Parman No 02 Bandar Jaya Timur,swasta,Lampung Tengah,34162,0725 25065,0725 25432,0, rsia.putibungsu01@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Ali Irsal, Sp. OG",TRUE,Contact,Direktur
res_partner_1740,RS Kusta Sitanala,a,TRUE,Jl. Dr Sitanala No. 99 Kota Tangerang,Kemkes,Kota Tangerang,15121,021 5523059,021 5523111, www.rsk drsitanala.go.id, rsk_sitanala@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"dr. Ali Muchtar, Sp. PK, MARS",TRUE,Contact,Direktur
res_partner_1168,RSUP Dr.Suraji Tirtonegoro Klaten,b,TRUE,"Jl. KRT. Dr. Soeradji Tirtonegoro No.1, Klaten",Kemkes,Klaten,57424,0272 321020,0272 321104, http://www.rsupsoeradjitirtonegoro.co.id, rsupsoeradjitirtonegoro_klaten@yahoo.com,TRUE,FALSE,FALSE,TRUE,"dr. Alida Lienawati, MKes.,MMR",TRUE,Contact,Direktur
res_partner_130,RSUD MUYANG KUTE REDELONG BENER MERIAH,c,TRUE,"Jl. Sp.Teritit _ Sp.Tiga, Redelong, Sp.Empat Kute Kering, Redelong",pemda,Bener Meriah,24581,0643 7426252,0643 7426252,  , rsudbmbm@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. ALIYIN,TRUE,Contact,Direktur
res_partner_234,RS Vita Insani,b,TRUE,"Jl. Merdeka No.239, Pematang Siantar",swasta,Kota Pematang Siantar,21132,0622 22520,0622 24521,0, vitainsani@yahoo.com,TRUE,FALSE,FALSE,TRUE,"Dr. Alpin Hoza,MM",TRUE,Contact,Direktur
res_partner_194,RS Sembiring,b,TRUE,"Jl. Besar No.77, Deli Tua",organisasi,Deli Serdang,20355,061 7030802,061 7030083,  , rsusembiring@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Alprindo Sembiring, M.Kes.",TRUE,Contact,Direktur
res_partner_1033,RSGM FKG Univ.Pajajaran,a,TRUE,Jl. Sekeloa Selatan I Bandung,bumn,Kota Bandung,40132,2533044,2533043,  , rsgm.fkg@unpad.ac.id,TRUE,FALSE,FALSE,TRUE,"Dr. Alwin Kasim, drg.,SpBM",TRUE,Contact,Direktur
res_partner_968,RS Cibitung Medika,c,TRUE,Jl. H. Bosih No.117 Cibitung Kabupaten Bekasi,swasta,Bekasi,17520,021 8832344,021 88323449, www.cibitungmedika.com," rs_cibitungmedika@yahoo.com, cibitungmedika@gmail.com",TRUE,FALSE,FALSE,TRUE,dr. Aman Mashuri. MARS.,TRUE,Contact,Direktur
res_partner_2445,RUMAH SAKIT MATA SOLO,c,TRUE,Jl. Adi Sucipto 169,swasta,Kota Surakarta,57145,0271   713333,0271   7655333, www.rsmatasolo.com, rsmata@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Amania Fairuzia, Sp.M",TRUE,Contact,Direktur
res_partner_1713,RS Q a d r,c,TRUE,"Komp Islamic Village, Karawaci, Kelapa Dua, Tangerang",organisasi,Tangerang,15001,021 5464466,021 5470775, www.rsqadr.co.id, emong_ratri@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,Dr. Ambril Nurdin,TRUE,Contact,Direktur
res_partner_2253,RS Al Fatah,c,TRUE,Jl.Sultan Babullah 2 Ambon,organisasi,Kota Ambon,97126,(0911) 354407,(0911) 343428,  , rsualfatah.ambon@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Amelia Rizky Pelu,TRUE,Contact,Direktur
res_partner_771,RSIA Tambak,c,TRUE,"Jl. Tambak No.18 Manggarai, Jakpus",swasta,Kota Jakarta Pusat,10320,021 31934322,021 3902550, www.rsiatambak.com, we_care@rsiatambak.com,TRUE,FALSE,FALSE,TRUE,"Dr. Amir Fauzi, MARS",TRUE,Contact,Direktur
res_partner_134,RS Jiwa Banda Aceh,a,TRUE,"Jl. Dr.T.Syarief Thayeb,No.25 Banda Aceh",pemda,Kota Banda Aceh,23126,0651 32020,0651 25857, www.rsjacehprov.go.id, rsjaceh2011@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Amren Rahim, M.Kes",TRUE,Contact,Direktur
res_partner_139,RS Ibu dan Anak Propinsi NAD,b,TRUE,"Jl. Prof.A.Madjid Ibrahim I, no. 3 Banda Aceh",pemda,Kota Banda Aceh,23136,0651 637796,0651 638331, rsia.acehprov.go.id, rsia@acehprov.go.id,TRUE,FALSE,FALSE,TRUE,"dr. AMRI KIFLAN, M.Kes",TRUE,Contact,Direktur
res_partner_406,Rumah Sakit Agung,c,TRUE,Jalan Jenderal Sudirman km.8,swasta,Rokan Hilir,28992,0765   552459,0765   552459,0,0,TRUE,FALSE,FALSE,TRUE,"dr. Amruddin Daulay , MARS",TRUE,Contact,Direktur
res_partner_2139,RS AL Jala Ammari Makassar,c,TRUE,Jl. Satando No 27 Kel Tamalabba Kec Ujung Tanah,angkatan,Kota Makassar,90164,4113633289,4113633289, www.rsal jalaammari.com, rsaljalaammarimks@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Anang Mufti Sumarsono, Sp.B",TRUE,Contact,Direktur
res_partner_1410,RS Ludira Husada Tama,d,TRUE,"Jl. Wiratama 4 Tegalrejo, Yogyakarta",organisasi,Kota Yogyakarta,55244,"620,091,620,333",589087,  , ludirahusada@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Anastasia Retno Supanti H ,TRUE,Contact,Direktur
res_partner_1685,RS Mitra Keluarga Surabaya,b,TRUE,Jl. Satelit Indah II darmo satelit,swasta,Kota Surabaya,60187,031 7345333,031 7345955, mitrakeluarga.com, surabaya@mitrakeluarga.com,TRUE,FALSE,FALSE,TRUE,Dr. Anastasia W Jefuna,TRUE,Contact,Direktur
res_partner_2519,Mitra Keluarga Kenjeran,other,TRUE,Jl. Kenjeran No. 506,swasta,Kota Surabaya,60114,031 99000880 fa,, http://mitrakeluarga.com,0,TRUE,FALSE,FALSE,TRUE,dr. Anastasia Wahyuni Jefuna,TRUE,Contact,Direktur
res_partner_1742,RS Siloam Gleneagles,b,TRUE,Jl. Siloam Lippo Karawaci Tangerang,swasta,Tangerang,15811,021 5460055,021 5460921, www.siloamhospitals.com, riswati@siloamhospitals.com,TRUE,FALSE,FALSE,TRUE,"Dr. Anastina Tahjoo, MARS",TRUE,Contact,Direktur
res_partner_2219,RSU Prof Dr H Aloei Saboe,b,TRUE,Jl. Prof.Dr.H.Aloei Saboe,pemda,Kota Gorontalo,96122,"0435 821924, 82",435822753, www.rsud aloeisaboe.com, rsudaloeisaboe@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Andang Ilato, SH, MM",TRUE,Contact,Direktur
res_partner_1658,RS Al Tanjung Perak,other,TRUE,"Jl. Laksda M.Nazir No.56,Surabaya",angkatan,Kota Surabaya,60165,031 3293536,031 3281275,  ,  rsal.dr.oepomo.sby@gmail.com,TRUE,FALSE,FALSE,TRUE,Dr. Andi Abdullah Sp.BO,TRUE,Contact,Direktur
res_partner_683,RSIA Zahirah,c,TRUE,"Jl. Sirsak No.21 RT/RW 009/001,Jagakarsa,Jaksel",swasta,Jakarta Selatan,12620,7872210,7270013, http://www.rszahirah.com, info@rszahirah.com,TRUE,FALSE,FALSE,TRUE,"dr. Andi Erlina, MARS",TRUE,Contact,Direktur
res_partner_719,RS Harapan Jayakarta,c,TRUE,"Jl. Bekasi Timur Raya No.6 Km.18, Kel. Jatinegara, Kec. Cakung, Jaktim",organisasi,Jakarta Timur,13930,021 4608886,021 4608863,  , harapan.jayakarta@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Andi Erlina, MARS",TRUE,Contact,Direktur
res_partner_1057,RSU Mekar Sari Bekasi,c,TRUE,Jl. Mekar Sari No. 1 Bekasi,organisasi,Kota Bekasi,17112,021 8813787,021 8810055, www.rsmekarsari.com, marketing@rsmekarsari.com,TRUE,FALSE,FALSE,TRUE,"dr. Andi Erlina,MARS",TRUE,Contact,Direktur
res_partner_2227,RSUD Provinsi Sulawesi Barat,c,TRUE,Jl. Marthadinata,pemda,Mamuju,91511,0426 2703260/04,,  , subhanrsudprovsulbar@hotmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Andi Munasir. M, M.Kes",TRUE,Contact,Direktur
res_partner_640,RS Ibu dan Anak Nuruddiniyah,other,TRUE,Jl. Raya Sei Panas   Batam,organisasi,Kota Batam,29456,0778 427911,0778 427910,  , rsianuruddiniyah@ymail.com,TRUE,FALSE,FALSE,TRUE,dr. Andi Tuan,TRUE,Contact,Direktur
res_partner_655,RSUP Fatmawati,a,TRUE,"Jl. RS Fatmawati Cilandak,Jaksel",Kemkes,Jakarta Selatan,12430,021 7501524,021 7690123, www.fatmawatihospital.com, rsupf@fatmawatihospital.com,TRUE,FALSE,FALSE,TRUE,"dr. Andi Wahyuningsih Attas, SpAn, KIC,M",TRUE,Contact,Direktur
res_partner_2420,RSU PKU Muhammadiyah Petanahan Kebumen,d,TRUE,"Jl. Daendels, KM 1, Kec.Petanahan.",organisasi,Kebumen,54382,8.22892E+11,,  , rspkupetanahan@yahoo.com,TRUE,FALSE,FALSE,TRUE,"dr. Andika Purwita Aji, MMR",TRUE,Contact,Direktur
res_partner_1773,RSU Bunda Dalima,c,TRUE,Nusaloka Sektor XIV Blok J11/1,swasta,Kota Tangerang Selatan,15318,021 53154447 9,021 5385062, www.dalimahospital.com, hrdbundadalima@gmail.com,TRUE,FALSE,FALSE,TRUE,Dr. Andina Prabandari,TRUE,Contact,Direktur
res_partner_2507,RS Bantuan 05.08.04 Lawang,other,TRUE,Jl. Sumber Waras no.32,angkatan,Kota Malang,65216,0341 426579,0341  426579,  , Rumkitbanlwg@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,dr. Andina Wirathmawati,TRUE,Contact,Direktur
res_partner_953,RS Rawa Lumbu,c,TRUE,Jl. Dasa Darma 20 23 Bekasi,organisasi,Kota Bekasi,17116,218242251,84325958,  ,  ,TRUE,FALSE,FALSE,TRUE,"dr. Andini Sarikantiredjeki, MARS",TRUE,Contact,Direktur
res_partner_1735,Rumkit Tk.IV Kencana Serang,c,TRUE,Jl. A Yani 23 Serang,angkatan,Kota Serang,42111,0254 211554,(0254)216412,  , rskencana_srg@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. Andre Novan,TRUE,Contact,Direktur
res_partner_394,RSIA Bunda Anisyah,c,TRUE,Jl. Raya Pekanbaru   Bangkinang KM 52,swasta,Kampar,28461,0823 88721638,,0,0,TRUE,FALSE,FALSE,TRUE,"dr. Andri Setiawan, MKM",TRUE,Contact,Direktur
